,user_loc,fr_loc,scaled_sci,user_city_id,fr_city_id
5721,TRABZON,BITLIS,7378,76,18
5722,ORDU,BITLIS,6711,64,18
5723,GIRESUN,BITLIS,6865,34,18
5724,RIZE,BITLIS,6585,66,18
5725,ARTVIN,BITLIS,9815,10,18
5726,GUMUSHANE,BITLIS,10666,35,18
5727,ERZURUM,BITLIS,13636,31,18
5728,ERZINCAN,BITLIS,11660,30,18
5729,BAYBURT,BITLIS,11282,15,18
5730,AGRI,BITLIS,43300,4,18
5731,KARS,BITLIS,15446,45,18
5732,IGDIR,BITLIS,16996,38,18
5733,ARDAHAN,BITLIS,14821,9,18
5734,MALATYA,BITLIS,12709,56,18
5735,ELAZIG,BITLIS,15532,29,18
5736,BINGOL,BITLIS,26767,17,18
5737,TUNCELI,BITLIS,21629,77,18
5738,VAN,BITLIS,82263,79,18
5739,MUS,BITLIS,172554,61,18
5740,BITLIS,BITLIS,4404709,18,18
5741,HAKKARI,BITLIS,33621,36,18
5742,GAZIANTEP,BITLIS,7795,33,18
5743,ADIYAMAN,BITLIS,12145,2,18
5744,KILIS,BITLIS,6665,48,18
5745,SANLIURFA,BITLIS,12140,69,18
5746,DIYARBAKIR,BITLIS,20143,26,18
5747,MARDIN,BITLIS,13334,58,18
5748,BATMAN,BITLIS,35969,14,18
5749,SIRNAK,BITLIS,19515,72,18
5750,SIIRT,BITLIS,81348,70,18
5751,ISTANBUL,HAKKARI,9038,40,36
5752,TEKIRDAG,HAKKARI,9642,74,36
5753,EDIRNE,HAKKARI,9453,28,36
5754,KIRKLARELI,HAKKARI,7551,50,36
5755,BALIKESIR,HAKKARI,8600,12,36
5756,CANAKKALE,HAKKARI,7505,22,36
5757,IZMIR,HAKKARI,6990,41,36
5758,AYDIN,HAKKARI,6532,11,36
5759,DENIZLI,HAKKARI,6794,25,36
5760,MUGLA,HAKKARI,7293,60,36
5761,MANISA,HAKKARI,8907,57,36
5762,AFYONKARAHISAR,HAKKARI,10993,3,36
5763,KUTAHYA,HAKKARI,8551,55,36
5764,USAK,HAKKARI,9689,78,36
5765,BURSA,HAKKARI,5705,21,36
5766,ESKISEHIR,HAKKARI,6660,32,36
5767,BILECIK,HAKKARI,7227,16,36
5768,KOCAELI,HAKKARI,6822,53,36
5769,SAKARYA,HAKKARI,5270,67,36
5770,DUZCE,HAKKARI,6075,27,36
5771,BOLU,HAKKARI,7542,19,36
5772,YALOVA,HAKKARI,9996,80,36
5773,ANKARA,HAKKARI,7792,7,36
5774,KONYA,HAKKARI,13768,54,36
5775,KARAMAN,HAKKARI,8843,44,36
5776,ANTALYA,HAKKARI,9790,8,36
5777,ISPARTA,HAKKARI,8810,39,36
5778,BURDUR,HAKKARI,10786,20,36
5779,ADANA,HAKKARI,9615,1,36
5780,MERSIN,HAKKARI,15914,59,36
5781,HATAY,HAKKARI,8805,37,36
5782,KAHRAMANMARAS,HAKKARI,9942,42,36
5783,OSMANIYE,HAKKARI,15494,65,36
5784,KIRIKKALE,HAKKARI,13755,49,36
5785,AKSARAY,HAKKARI,9904,5,36
5786,NIGDE,HAKKARI,11704,63,36
5787,NEVSEHIR,HAKKARI,9089,62,36
5788,KIRSEHIR,HAKKARI,8655,51,36
5789,KAYSERI,HAKKARI,7395,47,36
5790,SIVAS,HAKKARI,9142,73,36
5791,YOZGAT,HAKKARI,13160,81,36
5792,ZONGULDAK,HAKKARI,6872,82,36
5793,KARABUK,HAKKARI,6309,43,36
5794,BARTIN,HAKKARI,9353,13,36
5795,KASTAMONU,HAKKARI,7481,46,36
5796,CANKIRI,HAKKARI,10455,23,36
5797,SINOP,HAKKARI,7565,71,36
5798,SAMSUN,HAKKARI,7543,68,36
5799,TOKAT,HAKKARI,11447,75,36
5800,CORUM,HAKKARI,8142,24,36
5801,AMASYA,HAKKARI,11705,6,36
5802,TRABZON,HAKKARI,7864,76,36
5803,ORDU,HAKKARI,8943,64,36
5804,GIRESUN,HAKKARI,7235,34,36
5805,RIZE,HAKKARI,8435,66,36
5806,ARTVIN,HAKKARI,9722,10,36
5807,GUMUSHANE,HAKKARI,12843,35,36
5808,ERZURUM,HAKKARI,10317,31,36
5809,ERZINCAN,HAKKARI,9987,30,36
5810,BAYBURT,HAKKARI,10915,15,36
5811,AGRI,HAKKARI,22118,4,36
5812,KARS,HAKKARI,16279,45,36
5813,IGDIR,HAKKARI,21719,38,36
5814,ARDAHAN,HAKKARI,15499,9,36
5815,MALATYA,HAKKARI,9818,56,36
5816,ELAZIG,HAKKARI,10586,29,36
5817,BINGOL,HAKKARI,19868,17,36
5818,TUNCELI,HAKKARI,25263,77,36
5819,VAN,HAKKARI,324427,79,36
5820,MUS,HAKKARI,23142,61,36
5821,BITLIS,HAKKARI,33621,18,36
5822,HAKKARI,HAKKARI,6072738,36,36
5823,GAZIANTEP,HAKKARI,7748,33,36
5824,ADIYAMAN,HAKKARI,12556,2,36
5825,KILIS,HAKKARI,10211,48,36
5826,SANLIURFA,HAKKARI,11665,69,36
5827,DIYARBAKIR,HAKKARI,14829,26,36
5828,MARDIN,HAKKARI,13989,58,36
5829,BATMAN,HAKKARI,14048,14,36
5830,SIRNAK,HAKKARI,48620,72,36
5831,SIIRT,HAKKARI,22560,70,36
5832,ISTANBUL,GAZIANTEP,7485,40,33
5833,TEKIRDAG,GAZIANTEP,4567,74,33
5834,EDIRNE,GAZIANTEP,4432,28,33
5835,KIRKLARELI,GAZIANTEP,3857,50,33
5836,BALIKESIR,GAZIANTEP,4319,12,33
5837,CANAKKALE,GAZIANTEP,4690,22,33
5838,IZMIR,GAZIANTEP,6417,41,33
5839,AYDIN,GAZIANTEP,5094,11,33
5840,DENIZLI,GAZIANTEP,4958,25,33
5841,MUGLA,GAZIANTEP,6211,60,33
5842,MANISA,GAZIANTEP,4622,57,33
5843,AFYONKARAHISAR,GAZIANTEP,5542,3,33
5844,KUTAHYA,GAZIANTEP,4507,55,33
5845,USAK,GAZIANTEP,5239,78,33
5846,BURSA,GAZIANTEP,6567,21,33
5847,ESKISEHIR,GAZIANTEP,4304,32,33
5848,BILECIK,GAZIANTEP,4755,16,33
5849,KOCAELI,GAZIANTEP,5192,53,33
5850,SAKARYA,GAZIANTEP,4394,67,33
5851,DUZCE,GAZIANTEP,3962,27,33
5852,BOLU,GAZIANTEP,4388,19,33
5853,YALOVA,GAZIANTEP,5159,80,33
5854,ANKARA,GAZIANTEP,5966,7,33
5855,KONYA,GAZIANTEP,7630,54,33
5856,KARAMAN,GAZIANTEP,5882,44,33
5857,ANTALYA,GAZIANTEP,8543,8,33
5858,ISPARTA,GAZIANTEP,5670,39,33
5859,BURDUR,GAZIANTEP,5277,20,33
5860,ADANA,GAZIANTEP,15706,1,33
5861,MERSIN,GAZIANTEP,14724,59,33
5862,HATAY,GAZIANTEP,17675,37,33
5863,KAHRAMANMARAS,GAZIANTEP,30080,42,33
5864,OSMANIYE,GAZIANTEP,25658,65,33
5865,KIRIKKALE,GAZIANTEP,5124,49,33
5866,AKSARAY,GAZIANTEP,6463,5,33
5867,NIGDE,GAZIANTEP,8039,63,33
5868,NEVSEHIR,GAZIANTEP,7252,62,33
5869,KIRSEHIR,GAZIANTEP,6051,51,33
5870,KAYSERI,GAZIANTEP,8262,47,33
5871,SIVAS,GAZIANTEP,6399,73,33
5872,YOZGAT,GAZIANTEP,6339,81,33
5873,ZONGULDAK,GAZIANTEP,3520,82,33
5874,KARABUK,GAZIANTEP,4181,43,33
5875,BARTIN,GAZIANTEP,3843,13,33
5876,KASTAMONU,GAZIANTEP,4254,46,33
5877,CANKIRI,GAZIANTEP,4633,23,33
5878,SINOP,GAZIANTEP,3488,71,33
5879,SAMSUN,GAZIANTEP,4150,68,33
5880,TOKAT,GAZIANTEP,4950,75,33
5881,CORUM,GAZIANTEP,4342,24,33
5882,AMASYA,GAZIANTEP,4372,6,33
5883,TRABZON,GAZIANTEP,4067,76,33
5884,ORDU,GAZIANTEP,3657,64,33
5885,GIRESUN,GAZIANTEP,3642,34,33
5886,RIZE,GAZIANTEP,3858,66,33
5887,ARTVIN,GAZIANTEP,4412,10,33
5888,GUMUSHANE,GAZIANTEP,5555,35,33
5889,ERZURUM,GAZIANTEP,5776,31,33
5890,ERZINCAN,GAZIANTEP,5207,30,33
5891,BAYBURT,GAZIANTEP,6507,15,33
5892,AGRI,GAZIANTEP,8549,4,33
5893,KARS,GAZIANTEP,6966,45,33
5894,IGDIR,GAZIANTEP,8353,38,33
5895,ARDAHAN,GAZIANTEP,6487,9,33
5896,MALATYA,GAZIANTEP,10842,56,33
5897,ELAZIG,GAZIANTEP,8243,29,33
5898,BINGOL,GAZIANTEP,8772,17,33
5899,TUNCELI,GAZIANTEP,8353,77,33
5900,VAN,GAZIANTEP,8643,79,33
5901,MUS,GAZIANTEP,7864,61,33
5902,BITLIS,GAZIANTEP,7795,18,33
5903,HAKKARI,GAZIANTEP,7748,36,33
5904,GAZIANTEP,GAZIANTEP,439194,33,33
5905,ADIYAMAN,GAZIANTEP,38318,2,33
5906,KILIS,GAZIANTEP,147772,48,33
5907,SANLIURFA,GAZIANTEP,38553,69,33
5908,DIYARBAKIR,GAZIANTEP,7967,26,33
5909,MARDIN,GAZIANTEP,10894,58,33
5910,BATMAN,GAZIANTEP,7172,14,33
5911,SIRNAK,GAZIANTEP,16250,72,33
5912,SIIRT,GAZIANTEP,10384,70,33
5913,ISTANBUL,ADIYAMAN,11035,40,2
5914,TEKIRDAG,ADIYAMAN,7947,74,2
5915,EDIRNE,ADIYAMAN,5589,28,2
5916,KIRKLARELI,ADIYAMAN,6349,50,2
5917,BALIKESIR,ADIYAMAN,5677,12,2
5918,CANAKKALE,ADIYAMAN,6609,22,2
5919,IZMIR,ADIYAMAN,6518,41,2
5920,AYDIN,ADIYAMAN,7850,11,2
5921,DENIZLI,ADIYAMAN,5590,25,2
5922,MUGLA,ADIYAMAN,8470,60,2
5923,MANISA,ADIYAMAN,5884,57,2
5924,AFYONKARAHISAR,ADIYAMAN,7244,3,2
5925,KUTAHYA,ADIYAMAN,6219,55,2
5926,USAK,ADIYAMAN,8478,78,2
5927,BURSA,ADIYAMAN,6171,21,2
5928,ESKISEHIR,ADIYAMAN,6724,32,2
5929,BILECIK,ADIYAMAN,6676,16,2
5930,KOCAELI,ADIYAMAN,6385,53,2
5931,SAKARYA,ADIYAMAN,5654,67,2
5932,DUZCE,ADIYAMAN,5019,27,2
5933,BOLU,ADIYAMAN,6079,19,2
5934,YALOVA,ADIYAMAN,6379,80,2
5935,ANKARA,ADIYAMAN,8871,7,2
5936,KONYA,ADIYAMAN,8923,54,2
5937,KARAMAN,ADIYAMAN,8641,44,2
5938,ANTALYA,ADIYAMAN,13411,8,2
5939,ISPARTA,ADIYAMAN,7005,39,2
5940,BURDUR,ADIYAMAN,7684,20,2
5941,ADANA,ADIYAMAN,17494,1,2
5942,MERSIN,ADIYAMAN,22233,59,2
5943,HATAY,ADIYAMAN,9616,37,2
5944,KAHRAMANMARAS,ADIYAMAN,25427,42,2
5945,OSMANIYE,ADIYAMAN,18522,65,2
5946,KIRIKKALE,ADIYAMAN,7927,49,2
5947,AKSARAY,ADIYAMAN,8729,5,2
5948,NIGDE,ADIYAMAN,19721,63,2
5949,NEVSEHIR,ADIYAMAN,9325,62,2
5950,KIRSEHIR,ADIYAMAN,7989,51,2
5951,KAYSERI,ADIYAMAN,7975,47,2
5952,SIVAS,ADIYAMAN,10924,73,2
5953,YOZGAT,ADIYAMAN,9031,81,2
5954,ZONGULDAK,ADIYAMAN,4535,82,2
5955,KARABUK,ADIYAMAN,6049,43,2
5956,BARTIN,ADIYAMAN,6621,13,2
5957,KASTAMONU,ADIYAMAN,6157,46,2
5958,CANKIRI,ADIYAMAN,7632,23,2
5959,SINOP,ADIYAMAN,5687,71,2
5960,SAMSUN,ADIYAMAN,6068,68,2
5961,TOKAT,ADIYAMAN,8534,75,2
5962,CORUM,ADIYAMAN,6362,24,2
5963,AMASYA,ADIYAMAN,7632,6,2
5964,TRABZON,ADIYAMAN,5493,76,2
5965,ORDU,ADIYAMAN,5160,64,2
5966,GIRESUN,ADIYAMAN,6718,34,2
5967,RIZE,ADIYAMAN,5446,66,2
5968,ARTVIN,ADIYAMAN,7587,10,2
5969,GUMUSHANE,ADIYAMAN,9876,35,2
5970,ERZURUM,ADIYAMAN,8466,31,2
5971,ERZINCAN,ADIYAMAN,11619,30,2
5972,BAYBURT,ADIYAMAN,12303,15,2
5973,AGRI,ADIYAMAN,12913,4,2
5974,KARS,ADIYAMAN,9821,45,2
5975,IGDIR,ADIYAMAN,11907,38,2
5976,ARDAHAN,ADIYAMAN,8932,9,2
5977,MALATYA,ADIYAMAN,81257,56,2
5978,ELAZIG,ADIYAMAN,17685,29,2
5979,BINGOL,ADIYAMAN,15412,17,2
5980,TUNCELI,ADIYAMAN,19772,77,2
5981,VAN,ADIYAMAN,9554,79,2
5982,MUS,ADIYAMAN,11867,61,2
5983,BITLIS,ADIYAMAN,12145,18,2
5984,HAKKARI,ADIYAMAN,12556,36,2
5985,GAZIANTEP,ADIYAMAN,38318,33,2
5986,ADIYAMAN,ADIYAMAN,2526419,2,2
5987,KILIS,ADIYAMAN,24766,48,2
5988,SANLIURFA,ADIYAMAN,32352,69,2
5989,DIYARBAKIR,ADIYAMAN,14959,26,2
5990,MARDIN,ADIYAMAN,11679,58,2
5991,BATMAN,ADIYAMAN,13978,14,2
5992,SIRNAK,ADIYAMAN,11848,72,2
5993,SIIRT,ADIYAMAN,12717,70,2
5994,ISTANBUL,KILIS,10938,40,48
5995,TEKIRDAG,KILIS,4936,74,48
5996,EDIRNE,KILIS,5566,28,48
5997,KIRKLARELI,KILIS,4062,50,48
5998,BALIKESIR,KILIS,4811,12,48
5999,CANAKKALE,KILIS,5356,22,48
6000,IZMIR,KILIS,6889,41,48
6001,AYDIN,KILIS,5026,11,48
6002,DENIZLI,KILIS,4988,25,48
6003,MUGLA,KILIS,8081,60,48
6004,MANISA,KILIS,4569,57,48
6005,AFYONKARAHISAR,KILIS,5970,3,48
6006,KUTAHYA,KILIS,5164,55,48
6007,USAK,KILIS,5284,78,48
6008,BURSA,KILIS,8064,21,48
6009,ESKISEHIR,KILIS,6111,32,48
6010,BILECIK,KILIS,5759,16,48
6011,KOCAELI,KILIS,6701,53,48
6012,SAKARYA,KILIS,5874,67,48
6013,DUZCE,KILIS,4224,27,48
6014,BOLU,KILIS,6067,19,48
6015,YALOVA,KILIS,5932,80,48
6016,ANKARA,KILIS,7289,7,48
6017,KONYA,KILIS,8476,54,48
6018,KARAMAN,KILIS,6514,44,48
6019,ANTALYA,KILIS,9664,8,48
6020,ISPARTA,KILIS,6201,39,48
6021,BURDUR,KILIS,6982,20,48
6022,ADANA,KILIS,31477,1,48
6023,MERSIN,KILIS,19259,59,48
6024,HATAY,KILIS,41831,37,48
6025,KAHRAMANMARAS,KILIS,38754,42,48
6026,OSMANIYE,KILIS,31112,65,48
6027,KIRIKKALE,KILIS,5096,49,48
6028,AKSARAY,KILIS,7979,5,48
6029,NIGDE,KILIS,10119,63,48
6030,NEVSEHIR,KILIS,7471,62,48
6031,KIRSEHIR,KILIS,8077,51,48
6032,KAYSERI,KILIS,12561,47,48
6033,SIVAS,KILIS,7509,73,48
6034,YOZGAT,KILIS,6944,81,48
6035,ZONGULDAK,KILIS,4590,82,48
6036,KARABUK,KILIS,5309,43,48
6037,BARTIN,KILIS,4425,13,48
6038,KASTAMONU,KILIS,5797,46,48
6039,CANKIRI,KILIS,6593,23,48
6040,SINOP,KILIS,3488,71,48
6041,SAMSUN,KILIS,4488,68,48
6042,TOKAT,KILIS,5186,75,48
6043,CORUM,KILIS,4331,24,48
6044,AMASYA,KILIS,5841,6,48
6045,TRABZON,KILIS,4319,76,48
6046,ORDU,KILIS,3848,64,48
6047,GIRESUN,KILIS,3808,34,48
6048,RIZE,KILIS,4121,66,48
6049,ARTVIN,KILIS,5917,10,48
6050,GUMUSHANE,KILIS,5739,35,48
6051,ERZURUM,KILIS,5808,31,48
6052,ERZINCAN,KILIS,6243,30,48
6053,BAYBURT,KILIS,10212,15,48
6054,AGRI,KILIS,7857,4,48
6055,KARS,KILIS,6803,45,48
6056,IGDIR,KILIS,6664,38,48
6057,ARDAHAN,KILIS,5687,9,48
6058,MALATYA,KILIS,11812,56,48
6059,ELAZIG,KILIS,8455,29,48
6060,BINGOL,KILIS,9606,17,48
6061,TUNCELI,KILIS,13712,77,48
6062,VAN,KILIS,6313,79,48
6063,MUS,KILIS,6838,61,48
6064,BITLIS,KILIS,6665,18,48
6065,HAKKARI,KILIS,10211,36,48
6066,GAZIANTEP,KILIS,147772,33,48
6067,ADIYAMAN,KILIS,24766,2,48
6068,KILIS,KILIS,7774700,48,48
6069,SANLIURFA,KILIS,20606,69,48
6070,DIYARBAKIR,KILIS,7170,26,48
6071,MARDIN,KILIS,8799,58,48
6072,BATMAN,KILIS,5756,14,48
6073,SIRNAK,KILIS,9077,72,48
6074,SIIRT,KILIS,13691,70,48
6075,ISTANBUL,SANLIURFA,9292,40,69
6076,TEKIRDAG,SANLIURFA,6578,74,69
6077,EDIRNE,SANLIURFA,6147,28,69
6078,KIRKLARELI,SANLIURFA,5437,50,69
6079,BALIKESIR,SANLIURFA,5727,12,69
6080,CANAKKALE,SANLIURFA,7663,22,69
6081,IZMIR,SANLIURFA,7760,41,69
6082,AYDIN,SANLIURFA,7076,11,69
6083,DENIZLI,SANLIURFA,6236,25,69
6084,MUGLA,SANLIURFA,8794,60,69
6085,MANISA,SANLIURFA,7664,57,69
6086,AFYONKARAHISAR,SANLIURFA,8831,3,69
6087,KUTAHYA,SANLIURFA,5921,55,69
6088,USAK,SANLIURFA,7077,78,69
6089,BURSA,SANLIURFA,7648,21,69
6090,ESKISEHIR,SANLIURFA,9282,32,69
6091,BILECIK,SANLIURFA,8593,16,69
6092,KOCAELI,SANLIURFA,9169,53,69
6093,SAKARYA,SANLIURFA,6006,67,69
6094,DUZCE,SANLIURFA,5902,27,69
6095,BOLU,SANLIURFA,6367,19,69
6096,YALOVA,SANLIURFA,19028,80,69
6097,ANKARA,SANLIURFA,8823,7,69
6098,KONYA,SANLIURFA,10618,54,69
6099,KARAMAN,SANLIURFA,12508,44,69
6100,ANTALYA,SANLIURFA,14252,8,69
6101,ISPARTA,SANLIURFA,7335,39,69
6102,BURDUR,SANLIURFA,9980,20,69
6103,ADANA,SANLIURFA,22627,1,69
6104,MERSIN,SANLIURFA,20990,59,69
6105,HATAY,SANLIURFA,14614,37,69
6106,KAHRAMANMARAS,SANLIURFA,13032,42,69
6107,OSMANIYE,SANLIURFA,25498,65,69
6108,KIRIKKALE,SANLIURFA,7874,49,69
6109,AKSARAY,SANLIURFA,10763,5,69
6110,NIGDE,SANLIURFA,13981,63,69
6111,NEVSEHIR,SANLIURFA,14529,62,69
6112,KIRSEHIR,SANLIURFA,11103,51,69
6113,KAYSERI,SANLIURFA,8724,47,69
6114,SIVAS,SANLIURFA,10431,73,69
6115,YOZGAT,SANLIURFA,11947,81,69
6116,ZONGULDAK,SANLIURFA,4120,82,69
6117,KARABUK,SANLIURFA,4903,43,69
6118,BARTIN,SANLIURFA,5086,13,69
6119,KASTAMONU,SANLIURFA,6019,46,69
6120,CANKIRI,SANLIURFA,7768,23,69
6121,SINOP,SANLIURFA,4266,71,69
6122,SAMSUN,SANLIURFA,5316,68,69
6123,TOKAT,SANLIURFA,7076,75,69
6124,CORUM,SANLIURFA,9565,24,69
6125,AMASYA,SANLIURFA,7888,6,69
6126,TRABZON,SANLIURFA,5150,76,69
6127,ORDU,SANLIURFA,4630,64,69
6128,GIRESUN,SANLIURFA,4743,34,69
6129,RIZE,SANLIURFA,5879,66,69
6130,ARTVIN,SANLIURFA,6040,10,69
6131,GUMUSHANE,SANLIURFA,9090,35,69
6132,ERZURUM,SANLIURFA,8208,31,69
6133,ERZINCAN,SANLIURFA,7937,30,69
6134,BAYBURT,SANLIURFA,11928,15,69
6135,AGRI,SANLIURFA,14977,4,69
6136,KARS,SANLIURFA,10613,45,69
6137,IGDIR,SANLIURFA,12832,38,69
6138,ARDAHAN,SANLIURFA,10633,9,69
6139,MALATYA,SANLIURFA,16145,56,69
6140,ELAZIG,SANLIURFA,13417,29,69
6141,BINGOL,SANLIURFA,13986,17,69
6142,TUNCELI,SANLIURFA,13822,77,69
6143,VAN,SANLIURFA,10705,79,69
6144,MUS,SANLIURFA,13149,61,69
6145,BITLIS,SANLIURFA,12140,18,69
6146,HAKKARI,SANLIURFA,11665,36,69
6147,GAZIANTEP,SANLIURFA,38553,33,69
6148,ADIYAMAN,SANLIURFA,32352,2,69
6149,KILIS,SANLIURFA,20606,48,69
6150,SANLIURFA,SANLIURFA,997741,69,69
6151,DIYARBAKIR,SANLIURFA,27612,26,69
6152,MARDIN,SANLIURFA,33374,58,69
6153,BATMAN,SANLIURFA,12329,14,69
6154,SIRNAK,SANLIURFA,16170,72,69
6155,SIIRT,SANLIURFA,14205,70,69
6156,ISTANBUL,DIYARBAKIR,7731,40,26
6157,TEKIRDAG,DIYARBAKIR,5490,74,26
6158,EDIRNE,DIYARBAKIR,5206,28,26
6159,KIRKLARELI,DIYARBAKIR,4343,50,26
6160,BALIKESIR,DIYARBAKIR,5495,12,26
6161,CANAKKALE,DIYARBAKIR,5531,22,26
6162,IZMIR,DIYARBAKIR,8666,41,26
6163,AYDIN,DIYARBAKIR,6715,11,26
6164,DENIZLI,DIYARBAKIR,4951,25,26
6165,MUGLA,DIYARBAKIR,7081,60,26
6166,MANISA,DIYARBAKIR,6852,57,26
6167,AFYONKARAHISAR,DIYARBAKIR,6374,3,26
6168,KUTAHYA,DIYARBAKIR,5043,55,26
6169,USAK,DIYARBAKIR,5136,78,26
6170,BURSA,DIYARBAKIR,6615,21,26
6171,ESKISEHIR,DIYARBAKIR,5449,32,26
6172,BILECIK,DIYARBAKIR,7568,16,26
6173,KOCAELI,DIYARBAKIR,5864,53,26
6174,SAKARYA,DIYARBAKIR,4875,67,26
6175,DUZCE,DIYARBAKIR,4817,27,26
6176,BOLU,DIYARBAKIR,4371,19,26
6177,YALOVA,DIYARBAKIR,9589,80,26
6178,ANKARA,DIYARBAKIR,6560,7,26
6179,KONYA,DIYARBAKIR,6750,54,26
6180,KARAMAN,DIYARBAKIR,5950,44,26
6181,ANTALYA,DIYARBAKIR,9628,8,26
6182,ISPARTA,DIYARBAKIR,5574,39,26
6183,BURDUR,DIYARBAKIR,6074,20,26
6184,ADANA,DIYARBAKIR,11311,1,26
6185,MERSIN,DIYARBAKIR,12431,59,26
6186,HATAY,DIYARBAKIR,6395,37,26
6187,KAHRAMANMARAS,DIYARBAKIR,7020,42,26
6188,OSMANIYE,DIYARBAKIR,8908,65,26
6189,KIRIKKALE,DIYARBAKIR,6826,49,26
6190,AKSARAY,DIYARBAKIR,6766,5,26
6191,NIGDE,DIYARBAKIR,7347,63,26
6192,NEVSEHIR,DIYARBAKIR,6893,62,26
6193,KIRSEHIR,DIYARBAKIR,6808,51,26
6194,KAYSERI,DIYARBAKIR,5583,47,26
6195,SIVAS,DIYARBAKIR,7529,73,26
6196,YOZGAT,DIYARBAKIR,7739,81,26
6197,ZONGULDAK,DIYARBAKIR,3884,82,26
6198,KARABUK,DIYARBAKIR,4061,43,26
6199,BARTIN,DIYARBAKIR,4441,13,26
6200,KASTAMONU,DIYARBAKIR,5031,46,26
6201,CANKIRI,DIYARBAKIR,5946,23,26
6202,SINOP,DIYARBAKIR,4881,71,26
6203,SAMSUN,DIYARBAKIR,4795,68,26
6204,TOKAT,DIYARBAKIR,6242,75,26
6205,CORUM,DIYARBAKIR,5228,24,26
6206,AMASYA,DIYARBAKIR,5643,6,26
6207,TRABZON,DIYARBAKIR,4255,76,26
6208,ORDU,DIYARBAKIR,4453,64,26
6209,GIRESUN,DIYARBAKIR,4728,34,26
6210,RIZE,DIYARBAKIR,4306,66,26
6211,ARTVIN,DIYARBAKIR,6892,10,26
6212,GUMUSHANE,DIYARBAKIR,7734,35,26
6213,ERZURUM,DIYARBAKIR,8825,31,26
6214,ERZINCAN,DIYARBAKIR,8982,30,26
6215,BAYBURT,DIYARBAKIR,8148,15,26
6216,AGRI,DIYARBAKIR,16302,4,26
6217,KARS,DIYARBAKIR,11343,45,26
6218,IGDIR,DIYARBAKIR,15272,38,26
6219,ARDAHAN,DIYARBAKIR,10375,9,26
6220,MALATYA,DIYARBAKIR,12182,56,26
6221,ELAZIG,DIYARBAKIR,32056,29,26
6222,BINGOL,DIYARBAKIR,56287,17,26
6223,TUNCELI,DIYARBAKIR,38802,77,26
6224,VAN,DIYARBAKIR,14899,79,26
6225,MUS,DIYARBAKIR,28260,61,26
6226,BITLIS,DIYARBAKIR,20143,18,26
6227,HAKKARI,DIYARBAKIR,14829,36,26
6228,GAZIANTEP,DIYARBAKIR,7967,33,26
6229,ADIYAMAN,DIYARBAKIR,14959,2,26
6230,KILIS,DIYARBAKIR,7170,48,26
6231,SANLIURFA,DIYARBAKIR,27612,69,26
6232,DIYARBAKIR,DIYARBAKIR,525362,26,26
6233,MARDIN,DIYARBAKIR,47195,58,26
6234,BATMAN,DIYARBAKIR,41295,14,26
6235,SIRNAK,DIYARBAKIR,26974,72,26
6236,SIIRT,DIYARBAKIR,27162,70,26
6237,ISTANBUL,MARDIN,10698,40,58
6238,TEKIRDAG,MARDIN,5122,74,58
6239,EDIRNE,MARDIN,6517,28,58
6240,KIRKLARELI,MARDIN,4433,50,58
6241,BALIKESIR,MARDIN,6773,12,58
6242,CANAKKALE,MARDIN,5914,22,58
6243,IZMIR,MARDIN,13722,41,58
6244,AYDIN,MARDIN,7147,11,58
6245,DENIZLI,MARDIN,5363,25,58
6246,MUGLA,MARDIN,8504,60,58
6247,MANISA,MARDIN,10610,57,58
6248,AFYONKARAHISAR,MARDIN,7578,3,58
6249,KUTAHYA,MARDIN,5770,55,58
6250,USAK,MARDIN,5597,78,58
6251,BURSA,MARDIN,6815,21,58
6252,ESKISEHIR,MARDIN,6032,32,58
6253,BILECIK,MARDIN,6252,16,58
6254,KOCAELI,MARDIN,7005,53,58
6255,SAKARYA,MARDIN,5379,67,58
6256,DUZCE,MARDIN,5515,27,58
6257,BOLU,MARDIN,5391,19,58
6258,YALOVA,MARDIN,8359,80,58
6259,ANKARA,MARDIN,6853,7,58
6260,KONYA,MARDIN,8283,54,58
6261,KARAMAN,MARDIN,6481,44,58
6262,ANTALYA,MARDIN,10344,8,58
6263,ISPARTA,MARDIN,7283,39,58
6264,BURDUR,MARDIN,7137,20,58
6265,ADANA,MARDIN,16262,1,58
6266,MERSIN,MARDIN,19494,59,58
6267,HATAY,MARDIN,9005,37,58
6268,KAHRAMANMARAS,MARDIN,7313,42,58
6269,OSMANIYE,MARDIN,11218,65,58
6270,KIRIKKALE,MARDIN,7783,49,58
6271,AKSARAY,MARDIN,8215,5,58
6272,NIGDE,MARDIN,8836,63,58
6273,NEVSEHIR,MARDIN,7902,62,58
6274,KIRSEHIR,MARDIN,9505,51,58
6275,KAYSERI,MARDIN,6671,47,58
6276,SIVAS,MARDIN,6784,73,58
6277,YOZGAT,MARDIN,7933,81,58
6278,ZONGULDAK,MARDIN,3917,82,58
6279,KARABUK,MARDIN,4894,43,58
6280,BARTIN,MARDIN,4208,13,58
6281,KASTAMONU,MARDIN,5124,46,58
6282,CANKIRI,MARDIN,6198,23,58
6283,SINOP,MARDIN,4435,71,58
6284,SAMSUN,MARDIN,4694,68,58
6285,TOKAT,MARDIN,6325,75,58
6286,CORUM,MARDIN,6257,24,58
6287,AMASYA,MARDIN,6102,6,58
6288,TRABZON,MARDIN,4515,76,58
6289,ORDU,MARDIN,4344,64,58
6290,GIRESUN,MARDIN,4132,34,58
